feature,importance
gene_TNFAIP3,0.0
gene_TNC,0.0
gene_TMTC4,0.0
gene_TMTC3,0.0
gene_TMTC1,0.0
gene_TMPRSS6,0.0
gene_TMPRSS5,0.0
gene_TMPRSS3,0.0
gene_TMPRSS15,0.0
gene_TMPRSS11A,0.0
gene_TNFRSF13B,0.0
gene_TOM1,0.0
gene_TOGARAM1,0.0
gene_TOB2,0.0
gene_TNXB,0.0
gene_TNS4,0.0
gene_TNS3,0.0
gene_TNS2,0.0
gene_TNS1,0.0
gene_TNRC6C,0.0
gene_TNRC6B,0.0
gene_TNRC6A,0.0
gene_TNRC18,0.0
gene_TNFSF9,0.0
gene_TNPO3,0.0
gene_TNPO2,0.0
gene_TNNT3,0.0
gene_TNNT2,0.0
gene_TNNT1,0.0
gene_TNNI3K,0.0
gene_TNNI3,0.0
gene_TNNI2,0.0
gene_TNNC2,0.0
gene_TNNC1,0.0
gene_TNKS1BP1,0.0
gene_TNK2,0.0
gene_TNIK,0.0
gene_TNR,0.0
gene_TMEM187,0.0
gene_TMEM18,0.0
gene_TMEM177,0.0
gene_TMEM175,0.0
gene_TMEM171,0.0
gene_TMEM165,0.0
gene_TMEM154,0.0
gene_TMEM151A,0.0
gene_TMEM147,0.0
gene_TMEM145,0.0
gene_TMEM138,0.0
gene_TMEM134,0.0
gene_TMPO,0.0
gene_TMEM132D,0.0
gene_TMEM132C,0.0
gene_TMEM132B,0.0
gene_TMEM131L,0.0
gene_TMEM131,0.0
gene_TMEM127,0.0
gene_TMEM126B,0.0
gene_TMEM126A,0.0
gene_TMEM125,0.0
gene_TMEM119,0.0
gene_TMEM106C,0.0
gene_TMEM106B,0.0
gene_TMEM101,0.0
gene_TMEM132E,0.0
gene_TMIE,0.0
gene_TMF1,0.0
gene_TMEM98,0.0
gene_TMEM94,0.0
gene_TMEM87B,0.0
gene_TMEM70,0.0
gene_TMEM67,0.0
gene_TMEM63B,0.0
gene_TMEM63A,0.0
gene_TMEM54,0.0
gene_TMEM51,0.0
gene_TMEM47,0.0
gene_TMEM43,0.0
gene_TMEM198,0.0
gene_TMEM275,0.0
gene_TMEM260,0.0
gene_TMEM245,0.0
gene_TMEM237,0.0
gene_TMEM231,0.0
gene_TMEM230,0.0
gene_TMEM222,0.0
gene_TMEM216,0.0
gene_TMEM215,0.0
gene_TMEM214,0.0
gene_TMEM213,0.0
gene_TMEM204,0.0
gene_TMEM200C,0.0
gene_TMEM38B,0.0
gene_ZMYM2,0.0
gene_ZMYM1,0.0
gene_ZMPSTE24,0.0
gene_ZMIZ1,0.0
gene_ZKSCAN4,0.0
gene_ZKSCAN2,0.0
gene_ZIC4,0.0
gene_ZIC3,0.0
gene_ZIC2,0.0
gene_ZIC1,0.0
gene_ZHX3,0.0
gene_ZHX2,0.0
gene_UGGT2,0.0
gene_ZFYVE28,0.0
gene_ZFYVE27,0.0
gene_ZFYVE26,0.0
gene_ZFTRAF1,0.0
gene_ZFR2,0.0
gene_ZFR,0.0
gene_ZFPM2,0.0
gene_ZFP69,0.0
gene_ZFP57,0.0
gene_ZFP42,0.0
gene_ZFP37,0.0
gene_ZFHX4,0.0
gene_ZFHX3,0.0
gene_ZG16B,0.0
gene_ZNF276,0.0
gene_ZNF275,0.0
gene_ZNF256,0.0
gene_ZNF230,0.0
gene_ZNF217,0.0
gene_ZNF208,0.0
gene_ZNF202,0.0
gene_ZNF185,0.0
gene_ZNF180,0.0
gene_ZNF18,0.0
gene_ZNF174,0.0
gene_ZNF17,0.0
gene_ZMYM3,0.0
gene_ZNF143,0.0
gene_ZNF142,0.0
gene_ZNF133,0.0
gene_ZNF112,0.0
gene_ZNF107,0.0
gene_ZNF106,0.0
gene_ZNF100,0.0
gene_ZMYND8,0.0
gene_ZMYND15,0.0
gene_ZMYND11,0.0
gene_ZMYND10,0.0
gene_ZMYM6,0.0
gene_ZMYM5,0.0
gene_ZNF148,0.0
gene_ZBTB32,0.0
gene_ZBTB24,0.0
gene_ZBTB20,0.0
gene_ZBTB18,0.0
gene_ZBTB17,0.0
gene_ZBTB16,0.0
gene_ZBTB11,0.0
gene_ZBTB1,0.0
gene_ZBED4,0.0
gene_ZAR1L,0.0
gene_ZAP70,0.0
gene_Y_RNA,0.0
gene_ZFHX2,0.0
gene_YY1,0.0
gene_YWHAZ,0.0
gene_YWHAG,0.0
gene_YWHAE,0.0
gene_YTHDF1,0.0
gene_YTHDC2,0.0
gene_YME1L1,0.0
gene_YIPF5,0.0
gene_YIPF2,0.0
gene_YARS2,0.0
gene_YARS1,0.0
gene_YAP1,0.0
gene_XYLT2,0.0
gene_YY1AP1,0.0
gene_ZEB2,0.0
gene_ZEB1,0.0
gene_ZDHHC9,0.0
gene_ZDHHC8,0.0
gene_ZDHHC24,0.0
gene_ZDHHC2,0.0
gene_ZDHHC13,0.0
gene_ZDBF2,0.0
gene_ZCCHC8,0.0
gene_ZCCHC17,0.0
gene_ZC4H2,0.0
gene_ZC3H3,0.0
gene_ZC3H18,0.0
gene_ZBTB39,0.0
gene_ZC3H12D,0.0
gene_ZC3H12C,0.0
gene_ZC3H11B,0.0
gene_ZC2HC1C,0.0
gene_ZBTB7C,0.0
gene_ZBTB7B,0.0
gene_ZBTB7A,0.0
gene_ZBTB5,0.0
gene_ZBTB48,0.0
gene_ZBTB47,0.0
gene_ZBTB42,0.0
gene_ZBTB40,0.0
gene_ZBTB4,0.0
gene_ZC3H14,0.0
gene_ZNF816,0.0
gene_ZNF81,0.0
gene_ZNF808,0.0
gene_ZNF804A,0.0
gene_ZNF80,0.0
gene_ZNF786,0.0
gene_ZNF778,0.0
gene_ZNF76,0.0
gene_ZNF75D,0.0
gene_ZNF729,0.0
gene_ZNF727,0.0
gene_ZNF710,0.0
gene_ZNF28,0.0
gene_ZNF687,0.0
gene_ZNF676,0.0
gene_ZNF670,0.0
gene_ZNF668,0.0
gene_ZNF667,0.0
gene_ZNF665,0.0
gene_ZNF658,0.0
gene_ZNF638,0.0
gene_ZNF630,0.0
gene_ZNF626,0.0
gene_ZNF622,0.0
gene_ZNF615,0.0
gene_ZNF607,0.0
gene_ZNF696,0.0
gene_ZZEF1,0.0
gene_ZYG11B,0.0
gene_ZXDB,0.0
gene_ZWILCH,0.0
gene_ZW10,0.0
gene_ZSWIM6,0.0
gene_ZSCAN29,0.0
gene_ZSCAN21,0.0
gene_ZSCAN20,0.0
gene_ZSCAN18,0.0
gene_ZRSR2,0.0
gene_ZPR1,0.0
gene_ZNF827,0.0
gene_ZP2,0.0
gene_ZNRF3,0.0
gene_ZNHIT3,0.0
gene_ZNFX1,0.0
gene_ZNF98,0.0
gene_ZNF91,0.0
gene_ZNF853,0.0
gene_ZNF846,0.0
gene_ZNF845,0.0
gene_ZNF84,0.0
gene_ZNF836,0.0
gene_ZNF831,0.0
gene_ZNF829,0.0
gene_ZPBP,0.0
gene_ZNF484,0.0
gene_ZNF479,0.0
gene_ZNF469,0.0
gene_ZNF462,0.0
gene_ZNF444,0.0
gene_ZNF443,0.0
gene_ZNF439,0.0
gene_ZNF423,0.0
gene_ZNF417,0.0
gene_ZNF416,0.0
gene_ZNF408,0.0
gene_ZNF407,0.0
gene_ZNF600,0.0
gene_ZNF385C,0.0
gene_ZNF385B,0.0
gene_ZNF384,0.0
gene_ZNF366,0.0
gene_ZNF350,0.0
gene_ZNF341,0.0
gene_ZNF335,0.0
gene_ZNF329,0.0
gene_ZNF324,0.0
gene_ZNF318,0.0
gene_ZNF316,0.0
gene_ZNF292,0.0
gene_ZNF280A,0.0
gene_ZNF404,0.0
gene_ZNF598,0.0
gene_ZNF594,0.0
gene_ZNF592,0.0
gene_ZNF589,0.0
gene_ZNF587,0.0
gene_ZNF586,0.0
gene_ZNF583,0.0
gene_ZNF582,0.0
gene_ZNF575,0.0
gene_ZNF568,0.0
gene_ZNF566,0.0
gene_ZNF557,0.0
gene_ZNF555,0.0
gene_ZNF490,0.0
gene_ZNF551,0.0
gene_ZNF548,0.0
gene_ZNF541,0.0
gene_ZNF534,0.0
gene_ZNF532,0.0
gene_ZNF529,0.0
gene_ZNF518B,0.0
gene_ZNF516,0.0
gene_ZNF512B,0.0
gene_ZNF512,0.0
gene_ZNF510,0.0
gene_ZNF507,0.0
gene_ZNF491,0.0
gene_ZNF554,0.0
gene_VASP,0.0
gene_VARS2,0.0
gene_VARS1,0.0
gene_VAPB,0.0
gene_VANGL1,0.0
gene_VAMP7,0.0
gene_VAMP2,0.0
gene_VAC14,0.0
gene_UVSSA,0.0
gene_UTS2B,0.0
gene_UTRN,0.0
gene_UTP4,0.0
gene_XYLT1,0.0
gene_UTP14A,0.0
gene_UTF1,0.0
gene_USP9X,0.0
gene_USP8,0.0
gene_USP7,0.0
gene_USP6NL,0.0
gene_USP6,0.0
gene_USP53,0.0
gene_USP5,0.0
gene_USP46,0.0
gene_USP43,0.0
gene_USP42,0.0
gene_USP36,0.0
gene_UTP20,0.0
gene_VPS13C,0.0
gene_VPS13B,0.0
gene_VPS11,0.0
gene_VNN1,0.0
gene_VMA22,0.0
gene_VMA12,0.0
gene_VLDLR,0.0
gene_VKORC1,0.0
gene_VIPR1,0.0
gene_VIPAS39,0.0
gene_VIP,0.0
gene_VIM,0.0
gene_VAV1,0.0
gene_VHL,0.0
gene_VGLL3,0.0
gene_VGF,0.0
gene_VENTX,0.0
gene_VEGFA,0.0
gene_VDR,0.0
gene_VCX3B,0.0
gene_VCX3A,0.0
gene_VCP,0.0
gene_VCL,0.0
gene_VCAN,0.0
gene_VAX2,0.0
gene_VAV3,0.0
gene_VILL,0.0
gene_UPB1,0.0
gene_UNG,0.0
gene_UNCX,0.0
gene_UNC93B1,0.0
gene_UNC80,0.0
gene_UNC79,0.0
gene_UNC5C,0.0
gene_UNC45B,0.0
gene_UNC45A,0.0
gene_UNC13D,0.0
gene_UNC13A,0.0
gene_UNC119,0.0
gene_USP30,0.0
gene_UMOD,0.0
gene_ULK4,0.0
gene_ULK2,0.0
gene_ULK1,0.0
gene_ULBP1,0.0
gene_UHRF1,0.0
gene_UGT8,0.0
gene_UGT2B28,0.0
gene_UGT2B15,0.0
gene_UGT2B11,0.0
gene_UGT2A1,0.0
gene_UGT1A6,0.0
gene_UGT1A10,0.0
gene_UMODL1-AS1,0.0
gene_USP27X-DT,0.0
gene_USP26,0.0
gene_USP24,0.0
gene_USP21,0.0
gene_USP19,0.0
gene_USP18,0.0
gene_USP17L2,0.0
gene_USP11,0.0
gene_USH1C,0.0
gene_USF3,0.0
gene_USE1,0.0
gene_USB1,0.0
gene_UROS,0.0
gene_UPF1,0.0
gene_UROC1,0.0
gene_URGCP,0.0
gene_URB2,0.0
gene_URB1,0.0
gene_UQCRFS1,0.0
gene_UQCRC2,0.0
gene_UQCRC1,0.0
gene_UQCRB,0.0
gene_UQCC2,0.0
gene_UPK3B,0.0
gene_UPK3A,0.0
gene_UPK2,0.0
gene_UPF3B,0.0
gene_UROD,0.0
gene_WNT3,0.0
gene_WNT2B,0.0
gene_WNT10B,0.0
gene_WNT10A,0.0
gene_WNT1,0.0
gene_WNK4,0.0
gene_WNK3,0.0
gene_WNK2,0.0
gene_WNK1,0.0
gene_WIZ,0.0
gene_WIPI1,0.0
gene_WIPF1,0.0
gene_VPS13D,0.0
gene_WFDC11,0.0
gene_WEE2,0.0
gene_WDR90,0.0
gene_WDR87,0.0
gene_WDR81,0.0
gene_WDR76,0.0
gene_WDR73,0.0
gene_WDR72,0.0
gene_WDR70,0.0
gene_WDR62,0.0
gene_WDR59,0.0
gene_WDR53,0.0
gene_WDR47,0.0
gene_WHRN,0.0
gene_XXYLT1,0.0
gene_XRN1,0.0
gene_XRCC5,0.0
gene_XRCC4,0.0
gene_XRCC2,0.0
gene_XRCC1,0.0
gene_XPR1,0.0
gene_XPO5,0.0
gene_XPO1,0.0
gene_XPNPEP3,0.0
gene_XPC,0.0
gene_XPA,0.0
gene_XK,0.0
gene_WNT3A,0.0
gene_XIAP,0.0
gene_XDH,0.0
gene_WWTR1,0.0
gene_WWOX,0.0
gene_WWC3,0.0
gene_WWC2,0.0
gene_WT1,0.0
gene_WSCD1,0.0
gene_WRN,0.0
gene_WNT7B,0.0
gene_WNT7A,0.0
gene_WNT5A,0.0
gene_WNT4,0.0
gene_XIRP2,0.0
gene_VWCE,0.0
gene_VWA8,0.0
gene_VWA7,0.0
gene_VWA5B2,0.0
gene_VWA5A,0.0
gene_VWA2,0.0
gene_VTI1B,0.0
gene_VSX2,0.0
gene_VSX1,0.0
gene_VSTM4,0.0
gene_VSIG4,0.0
gene_VSIG1,0.0
gene_WDR45B,0.0
gene_VRK1,0.0
gene_VPS53,0.0
gene_VPS50,0.0
gene_VPS4A,0.0
gene_VPS45,0.0
gene_VPS41,0.0
gene_VPS37A,0.0
gene_VPS35L,0.0
gene_VPS35,0.0
gene_VPS33B,0.0
gene_VPS33A,0.0
gene_VPS28,0.0
gene_VPS16,0.0
gene_VRTN,0.0
gene_WDR45,0.0
gene_WDR44,0.0
gene_WDR4,0.0
gene_WDR37,0.0
gene_WDR36,0.0
gene_WDR35,0.0
gene_WDR26,0.0
gene_WDR19,0.0
gene_WDR17,0.0
gene_WDR11,0.0
gene_WDR1,0.0
gene_WDPCP,0.0
gene_WDHD1,0.0
gene_VWDE,0.0
gene_WDFY3,0.0
gene_WBP4,0.0
gene_WBP1L,0.0
gene_WBP11,0.0
gene_WBP1,0.0
gene_WASHC5,0.0
gene_WASHC4,0.0
gene_WASHC2A,0.0
gene_WASF1,0.0
gene_WAS,0.0
gene_WARS2,0.0
gene_WAC,0.0
gene_VWF,0.0
gene_WDFY4,0.0
gene_SLC16A6,0.0
gene_SLC16A5,0.0
gene_SLC16A3,0.0
gene_SLC16A2,0.0
gene_SLC16A12,0.0
gene_SLC16A10,0.0
gene_SLC16A1,0.0
gene_SLC15A4,0.0
gene_SLC14A2,0.0
gene_SLC14A1,0.0
gene_SLC13A5,0.0
gene_SLC13A3,0.0
gene_TEK,0.0
gene_SLC12A7,0.0
gene_SLC12A6,0.0
gene_SLC12A5,0.0
gene_SLC12A4,0.0
gene_SLC12A3,0.0
gene_SLC12A2,0.0
gene_SLC12A1,0.0
gene_SLC11A2,0.0
gene_SLC11A1,0.0
gene_SLC10A7,0.0
gene_SLC10A2,0.0
gene_SKOR2,0.0
gene_SKIL,0.0
gene_SLC12A9,0.0
gene_SLC24A1,0.0
gene_SLC23A3,0.0
gene_SLC22A9,0.0
gene_SLC22A7,0.0
gene_SLC22A5,0.0
gene_SLC22A4,0.0
gene_SLC22A23,0.0
gene_SLC22A16,0.0
gene_SLC22A12,0.0
gene_SLC22A1,0.0
gene_SLC20A2,0.0
gene_SLC1A7,0.0
gene_SLC17A1,0.0
gene_SLC1A4,0.0
gene_SLC1A3,0.0
gene_SLC1A2,0.0
gene_SLC1A1,0.0
gene_SLC19A3,0.0
gene_SLC19A2,0.0
gene_SLC19A1,0.0
gene_SLC18A2-AS1,0.0
gene_SLC18A2,0.0
gene_SLC17A9,0.0
gene_SLC17A8,0.0
gene_SLC17A6,0.0
gene_SLC17A5,0.0
gene_SLC1A5,0.0
gene_SIAE,0.0
gene_SI,0.0
gene_SHTN1,0.0
gene_SHROOM4,0.0
gene_SHROOM3,0.0
gene_SHROOM2,0.0
gene_SHQ1,0.0
gene_SHPK,0.0
gene_SHOX,0.0
gene_SHOC2,0.0
gene_SHOC1,0.0
gene_SHMT2,0.0
gene_SKIC3,0.0
gene_SHISA5,0.0
gene_SHH,0.0
gene_SHANK3,0.0
gene_SHANK2,0.0
gene_SHANK1,0.0
gene_SH3TC2,0.0
gene_SH3RF3,0.0
gene_SH3PXD2B,0.0
gene_SH3KBP1,0.0
gene_SH3D19,0.0
gene_SH3BP4,0.0
gene_SH3BP2,0.0
gene_SH2D1A,0.0
gene_SHMT1,0.0
gene_SKIC2,0.0
gene_SKI,0.0
gene_SKAP2,0.0
gene_SIX6,0.0
gene_SIX3,0.0
gene_SIX2,0.0
gene_SIX1,0.0
gene_SIT1,0.0
gene_SIRT1,0.0
gene_SIRPB2,0.0
gene_SIRPB1,0.0
gene_SIPA1L3,0.0
gene_SIPA1L2,0.0
gene_SIAH2,0.0
gene_SIN3B,0.0
gene_SIN3A,0.0
gene_SIM2,0.0
gene_SIM1,0.0
gene_SIL1,0.0
gene_SIK3,0.0
gene_SIK1,0.0
gene_SIGMAR1,0.0
gene_SIGLEC5,0.0
gene_SIGLEC11,0.0
gene_SIGLEC10,0.0
gene_SIGLEC1,0.0
gene_SIAH3,0.0
gene_SIPA1L1,0.0
gene_SLC4A9,0.0
gene_SLC4A7,0.0
gene_SLC4A5,0.0
gene_SLC4A4,0.0
gene_SLC4A3,0.0
gene_SLC4A11,0.0
gene_SLC4A10,0.0
gene_SLC4A1,0.0
gene_SLC49A3,0.0
gene_SLC46A1,0.0
gene_SLC45A3,0.0
gene_SLC45A2,0.0
gene_SLC24A2,0.0
gene_SLC44A4,0.0
gene_SLC44A1,0.0
gene_SLC41A1,0.0
gene_SLC40A1,0.0
gene_SLC3A1,0.0
gene_SLC39A8,0.0
gene_SLC39A5,0.0
gene_SLC39A4,0.0
gene_SLC39A14,0.0
gene_SLC39A13,0.0
gene_SLC39A10,0.0
gene_SLC38A8,0.0
gene_SLC38A5,0.0
gene_SLC45A1,0.0
gene_SLC7A14,0.0
gene_SLC7A13,0.0
gene_SLC7A10,0.0
gene_SLC7A1,0.0
gene_SLC6A9,0.0
gene_SLC6A8,0.0
gene_SLC6A5,0.0
gene_SLC6A3,0.0
gene_SLC6A20,0.0
gene_SLC6A2,0.0
gene_SLC6A19,0.0
gene_SLC6A18,0.0
gene_SLC50A1,0.0
gene_SLC6A12,0.0
gene_SLC6A1,0.0
gene_SLC66A1,0.0
gene_SLC5A9,0.0
gene_SLC5A7,0.0
gene_SLC5A6,0.0
gene_SLC5A5,0.0
gene_SLC5A4,0.0
gene_SLC5A1,0.0
gene_SLC52A3,0.0
gene_SLC52A2,0.0
gene_SLC52A1,0.0
gene_SLC51A,0.0
gene_SLC6A17,0.0
gene_SLC26A8,0.0
gene_SLC26A6,0.0
gene_SLC26A5,0.0
gene_SLC26A4,0.0
gene_SLC26A3,0.0
gene_SLC26A2,0.0
gene_SLC25A6,0.0
gene_SLC25A46,0.0
gene_SLC25A42,0.0
gene_SLC25A4,0.0
gene_SLC25A38,0.0
gene_SLC25A34,0.0
gene_SLC38A3,0.0
gene_SLC25A24,0.0
gene_SLC25A23,0.0
gene_SLC25A22,0.0
gene_SLC25A21,0.0
gene_SLC25A20,0.0
gene_SLC25A19,0.0
gene_SLC25A15,0.0
gene_SLC25A13,0.0
gene_SLC25A12,0.0
gene_SLC25A11,0.0
gene_SLC25A1,0.0
gene_SLC24A5,0.0
gene_SLC24A4,0.0
gene_SLC25A3,0.0
gene_SLC37A4,0.0
gene_SLC36A2,0.0
gene_SLC36A1,0.0
gene_SLC35F3,0.0
gene_SLC35D1,0.0
gene_SLC35C1,0.0
gene_SLC35B1,0.0
gene_SLC35A3,0.0
gene_SLC35A2,0.0
gene_SLC34A3,0.0
gene_SLC34A2,0.0
gene_SLC34A1,0.0
gene_SLC33A1,0.0
gene_SLC27A4,0.0
gene_SLC30A6,0.0
gene_SLC30A3,0.0
gene_SLC30A10,0.0
gene_SLC2A9,0.0
gene_SLC2A7,0.0
gene_SLC2A3,0.0
gene_SLC2A2,0.0
gene_SLC2A10,0.0
gene_SLC29A3,0.0
gene_SLC29A2,0.0
gene_SLC29A1,0.0
gene_SLC28A1,0.0
gene_SLC27A5,0.0
gene_SLC32A1,0.0
gene_SCARB1,0.0
gene_SCAPER,0.0
gene_SCAMP4,0.0
gene_SCAI,0.0
gene_SCAF4,0.0
gene_SCAF11,0.0
gene_SCAF1,0.0
gene_SC5D,0.0
gene_SBNO2,0.0
gene_SBF2,0.0
gene_SBDS,0.0
gene_SAXO4,0.0
gene_SH2B3,0.0
gene_SATB2,0.0
gene_SATB1,0.0
gene_SASH3,0.0
gene_SASH1,0.0
gene_SART3,0.0
gene_SART1,0.0
gene_SARS2,0.0
gene_SARS1,0.0
gene_SARM1,0.0
gene_SAR1B,0.0
gene_SAMHD1,0.0
gene_SAMD9L,0.0
gene_SAMD8,0.0
gene_SAXO1,0.0
gene_SCP2,0.0
gene_SCO2,0.0
gene_SCO1,0.0
gene_SCNN1G,0.0
gene_SCNN1D,0.0
gene_SCNN1B,0.0
gene_SCNN1A,0.0
gene_SCN9A,0.0
gene_SCN8A,0.0
gene_SCN5A,0.0
gene_SCN4B,0.0
gene_SCN4A,0.0
gene_SCARB2,0.0
gene_SCN3A,0.0
gene_SCN2B,0.0
gene_SCN2A,0.0
gene_SCN1B,0.0
gene_SCN1A,0.0
gene_SCN11A,0.0
gene_SCN10A,0.0
gene_SCLT1,0.0
gene_SCGB2A1,0.0
gene_SCG5,0.0
gene_SCFD2,0.0
gene_SCARF2,0.0
gene_SCARF1,0.0
gene_SCN3B,0.0
gene_RTN2,0.0
gene_RTL3,0.0
gene_RTKN2,0.0
gene_RTEL1,0.0
gene_RTCB,0.0
gene_RSU1,0.0
gene_RSRC1,0.0
gene_RSPRY1,0.0
gene_RSPO4,0.0
gene_RSPO1,0.0
gene_RSPH9,0.0
gene_RSPH4A,0.0
gene_SAMD11,0.0
gene_RSPH14,0.0
gene_RSPH10B2,0.0
gene_RSPH10B,0.0
gene_RSPH1,0.0
gene_RS1,0.0
gene_RRP8,0.0
gene_RRP7A,0.0
gene_RRP12,0.0
gene_RRM2B,0.0
gene_RREB1,0.0
gene_RRBP1,0.0
gene_RRAS2,0.0
gene_RRAS,0.0
gene_RSPH3,0.0
gene_SALL4,0.0
gene_SALL3,0.0
gene_SALL2,0.0
gene_SALL1,0.0
gene_SAG,0.0
gene_SAFB2,0.0
gene_SAFB,0.0
gene_SAE1,0.0
gene_SAA4,0.0
gene_S1PR5,0.0
gene_S100P,0.0
gene_S100A7,0.0
gene_RYR3,0.0
gene_RTN4IP1,0.0
gene_RXYLT1,0.0
gene_RXRA,0.0
gene_RWDD4,0.0
gene_RWDD2B,0.0
gene_RUVBL2,0.0
gene_RUSF1,0.0
gene_RUSC2,0.0
gene_RUNX2,0.0
gene_RUNX1,0.0
gene_RUFY1,0.0
gene_RUBCN,0.0
gene_RTTN,0.0
gene_RTP5,0.0
gene_RYR2,0.0
gene_SETX,0.0
gene_SETDB1,0.0
gene_SETD9,0.0
gene_SETD5,0.0
gene_SETD2,0.0
gene_SETD1B,0.0
gene_SETD1A,0.0
gene_SET,0.0
gene_SERTAD2,0.0
gene_SERPINI1,0.0
gene_SERPINH1,0.0
gene_SERPING1,0.0
gene_SCRIB,0.0
gene_SERPINF1,0.0
gene_SERPINC1,0.0
gene_SERPINB7,0.0
gene_SERPINB6,0.0
gene_SERPINB4,0.0
gene_SERPINB3,0.0
gene_SERPINB12,0.0
gene_SERPINA7,0.0
gene_SERPINA6,0.0
gene_SERPINA3,0.0
gene_SERPINA12,0.0
gene_SERPINA1,0.0
gene_SERAC1,0.0
gene_SERPINF2,0.0
gene_SH2B1,0.0
gene_SGSM3,0.0
gene_SGSH,0.0
gene_SGPL1,0.0
gene_SGMS1,0.0
gene_SGK1,0.0
gene_SGCG,0.0
gene_SGCE,0.0
gene_SGCD,0.0
gene_SGCB,0.0
gene_SGCA,0.0
gene_SFXN4,0.0
gene_SFTPD,0.0
gene_SEZ6,0.0
gene_SFTPA2,0.0
gene_SFTPA1,0.0
gene_SFSWAP,0.0
gene_SFRP4,0.0
gene_SFMBT1,0.0
gene_SFI1,0.0
gene_SF3B4,0.0
gene_SF3B3,0.0
gene_SF3B2,0.0
gene_SF3B1,0.0
gene_SF3A2,0.0
gene_SF1,0.0
gene_SEZ6L2,0.0
gene_SFTPB,0.0
gene_SEC63,0.0
gene_SEC61B,0.0
gene_SEC61A1,0.0
gene_SEC24D,0.0
gene_SEC24B,0.0
gene_SEC23IP,0.0
gene_SEC23B,0.0
gene_SEC23A,0.0
gene_SEC16B,0.0
gene_SEC16A,0.0
gene_SEC14L5,0.0
gene_SDR9C7,0.0
gene_SEPTIN9,0.0
gene_SDHD,0.0
gene_SDHC,0.0
gene_SDHB,0.0
gene_SDHAF2,0.0
gene_SDHA,0.0
gene_SDF4,0.0
gene_SDCCAG8,0.0
gene_SDAD1,0.0
gene_SCYL1,0.0
gene_SCUBE3,0.0
gene_SCUBE2,0.0
gene_SCTR,0.0
gene_SCT,0.0
gene_SDK2,0.0
gene_SEPTIN1,0.0
gene_SEPSECS,0.0
gene_SENP7,0.0
gene_SENP6,0.0
gene_SENP5,0.0
gene_SEMG1,0.0
gene_SEMA6D,0.0
gene_SEMA6C,0.0
gene_SEMA6B,0.0
gene_SEMA6A,0.0
gene_SEMA5A,0.0
gene_SEMA4G,0.0
gene_SEMA4A,0.0
gene_SECISBP2,0.0
gene_SEMA3F,0.0
gene_SEMA3E,0.0
gene_SEMA3D,0.0
gene_SEMA3C,0.0
gene_SEMA3A,0.0
gene_SELPLG,0.0
gene_SELP,0.0
gene_SELENON,0.0
gene_SELENOI,0.0
gene_SELENBP1,0.0
gene_SELE,0.0
gene_SEL1L,0.0
gene_SEH1L,0.0
gene_SEMA3G,0.0
gene_SUN2,0.0
gene_SUN1,0.0
gene_SUMO4,0.0
gene_SUMF1,0.0
gene_SULT2B1,0.0
gene_SULF2,0.0
gene_SULF1,0.0
gene_SUGP1,0.0
gene_SUGCT,0.0
gene_SUFU,0.0
gene_SUCO,0.0
gene_SUCLG2,0.0
gene_SLC7A3,0.0
gene_SUCLA2-AS1,0.0
gene_SUCLA2,0.0
gene_STYXL2,0.0
gene_STYXL1,0.0
gene_STXBP2,0.0
gene_STXBP1,0.0
gene_STX3,0.0
gene_STX1B,0.0
gene_STX1A,0.0
gene_STX16,0.0
gene_STX11,0.0
gene_STUB1,0.0
gene_STT3B,0.0
gene_SUCLG1,0.0
gene_SYT1,0.0
gene_SYNRG,0.0
gene_SYNPO,0.0
gene_SYNM,0.0
gene_SYNJ1,0.0
gene_SYNGR1,0.0
gene_SYNE4,0.0
gene_SYNE3,0.0
gene_SYNE2,0.0
gene_SYNE1,0.0
gene_SYN1,0.0
gene_SYK,0.0
gene_SUOX,0.0
gene_SYCN,0.0
gene_SYCE3,0.0
gene_SYCE1,0.0
gene_SYBU,0.0
gene_SVIL,0.0
gene_SVEP1,0.0
gene_SV2A,0.0
gene_SUZ12,0.0
gene_SUV39H2,0.0
gene_SUSD3,0.0
gene_SUSD1,0.0
gene_SUPT4H1,0.0
gene_SUPT16H,0.0
gene_SYCP2,0.0
gene_STAC3,0.0
gene_STAB2,0.0
gene_STAB1,0.0
gene_ST8SIA2,0.0
gene_ST6GALNAC1,0.0
gene_ST3GAL5,0.0
gene_ST3GAL3,0.0
gene_ST18,0.0
gene_ST14,0.0
gene_SSX5,0.0
gene_SSX1,0.0
gene_SSRP1,0.0
gene_STT3A,0.0
gene_SSH1,0.0
gene_SSC5D,0.0
gene_SSC4D,0.0
gene_SSBP3,0.0
gene_SRY,0.0
gene_SRSF11,0.0
gene_SRRM4,0.0
gene_SRRM2,0.0
gene_SRRD,0.0
gene_SRPX2,0.0
gene_SRPK2,0.0
gene_SRP72,0.0
gene_SRP54,0.0
gene_SSR3,0.0
gene_STS,0.0
gene_STRIP1,0.0
gene_STRC,0.0
gene_STRADA,0.0
gene_STRA6,0.0
gene_STOX2,0.0
gene_STN1,0.0
gene_STK4,0.0
gene_STK32B,0.0
gene_STK11,0.0
gene_STIP1,0.0
gene_STING1,0.0
gene_STIM1,0.0
gene_STAG1,0.0
gene_STEAP3,0.0
gene_STAT5B,0.0
gene_STAT4,0.0
gene_STAT3,0.0
gene_STAT2,0.0
gene_STAT1,0.0
gene_STARD9,0.0
